CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau 
3971688,23,b'\xc3\x90',b'\xc3\xaa',0.0,0.0,0.0
3983056,23,b'\xc3\xaa',b'\xc3\xac',0.0,0.0,0.0
3985429,23,b'\xc3\x8f',b'\xc5\x81',0.0,0.0,0.0
3989495,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
3990464,23,b'\xc5\x9e',b'\xc3\xaa',0.0,0.0,0.0
3995764,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
3996339,23,b'\xc3\xb6',b'\xc3\xaa',0.0,0.0,0.0
3998742,23,b'\xc3\x80',b'\xc3\x96',0.0,0.0,0.0
3999520,23,b'\xc3\xa3',b'\xc3\xa3',1.0,1.0,1.0
4002474,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
4018622,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
4022302,23,b'\xc3\xaf',b'\xc3\xab',0.0,0.0,0.0
4023204,23,b'\xc3\xb5',b'\xc3\xb5',1.0,1.0,1.0
4029139,23,b'\xc3\xb6',b'\xc3\xab',0.0,0.0,0.0
4049993,23,b'\xc6\xa3',b'\xc3\x92',0.0,0.0,0.0
4053702,23,b'\xc3\xaf',b'\xc3\xab',0.0,0.0,0.0
4054927,23,b'\xc3\xab',b'\xc3\xa3',0.0,0.0,0.0
4059516,23,b'\xc3\xaf',b'\xc3\xab',0.0,0.0,0.0
4059770,23,b'\xc5\x9e',b'\xc2\xbf',0.0,0.0,0.0
4060600,23,b'\xc3\xb6',b'\xc3\xaa',0.0,0.0,0.0
4062624,23,b'\xc3\xaf',b'\xc6\xb7',0.0,0.0,0.0
4064822,23,b'\xc3\xaa',b'\xc3\xaa',1.0,1.0,1.0
4074896,23,b'\xc3\xaf',b'\xc3\xab',0.0,0.0,0.0
4088369,23,b'\xc3\xb6',b'\xc3\xab',0.0,0.0,0.0
4095381,23,b'\xc3\xaa',b'\xc3\xab',0.0,0.0,0.0
4106295,23,b'\xc3\x9d',b'\xc3\xab',0.0,0.0,0.0
4108657,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
4119215,23,b'\xc3\xaf',b'\xc3\xab',0.0,0.0,0.0
4121217,23,b'\xc5\xb0',b'\xc3\xab',0.0,0.0,0.0
4122485,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
4123895,23,b'\xc6\x84',b'\xc3\xab',0.0,0.0,0.0
4126409,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
4154353,23,b'\xc3\xb6',b'\xc3\xb4',0.0,0.0,0.0
4179549,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
4181492,23,b'\xc5\xb1',b'\xc3\x96',0.0,0.0,0.0
4182708,23,b'\xc3\x91',b'\xc3\xaa',0.0,0.0,0.0
4184598,23,b'\xc3\x96',b'\xc3\x96',1.0,1.0,1.0
4185583,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
4187307,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
4189633,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
4190319,23,b'\xc3\x9d',b'\xc5\xab',0.0,0.0,0.0
4192414,23,b'\xc5\xae',b'\xc3\x90',0.0,0.0,0.0
4195381,23,b'\xc3\xab',b'\xc3\xab',1.0,1.0,1.0
4235729,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
4239070,23,b'\xc3\xb5',b'\xc3\xb4',0.0,0.0,0.0
4242727,23,b'\xc3\xb5',b'\xc3\xaa',0.0,0.0,0.0
4257337,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
4273727,23,b'\xc3\xb5',b'\xc6\xb7',0.0,0.0,0.0
4290084,23,b'\xc3\x9d',b'\xc3\xab',0.0,0.0,0.0
4292909,23,b'\xc3\xb5',b'\xc3\xaa',0.0,0.0,0.0
4295300,23,b'\xc3\xb4',b'\xc6\xb7',0.0,0.0,0.0
4296905,23,b'\xc3\xa0',b'\xc3\x96',0.0,0.0,0.0
4300694,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
4305354,23,b'\xc6\xa2',b'\xc5\xab',0.0,0.0,0.0
4308848,23,b'\xc3\xb4',b'\xc3\xaa',0.0,0.0,0.0
4312693,23,b'\xc3\xb6',b'\xc3\xab',0.0,0.0,0.0
4314099,23,b'\xc6\xbb',b'\xc3\x91',0.0,0.0,0.0
4315761,23,b'\xc3\xac',b'\xc3\xaa',0.0,0.0,0.0
4317392,23,b'\xc3\xb6',b'\xc6\xb7',0.0,0.0,0.0
4317771,23,b'\xc3\xaa',b'\xc3\xaa',1.0,1.0,1.0
4320126,23,b'\xc3\xb4',b'\xc6\xb7',0.0,0.0,0.0
4320987,23,b'\xc3\xb5',b'\xc3\xb4',0.0,0.0,0.0
4321601,23,b'\xc3\xb5',b'\xc6\xb7',0.0,0.0,0.0
4322716,23,b'\xc3\xb5',b'\xc6\xb7',0.0,0.0,0.0
4336128,23,b'\xc3\xb4',b'\xc6\xb7',0.0,0.0,0.0
4336913,23,b'\xc3\xb4',b'\xc3\xaa',0.0,0.0,0.0
4337049,23,b'\xc2\xbf',b'\xc3\xaa',0.0,0.0,0.0
4343199,23,b'\xc6\xb8',b'\xc3\xaa',0.0,0.0,0.0
4372428,23,b'\xc3\xb4',b'\xc6\xb7',0.0,0.0,0.0
4375473,23,b'\xc3\xb4',b'\xc3\xaa',0.0,0.0,0.0
4376052,23,b'\xc3\xb6',b'\xc6\xb7',0.0,0.0,0.0
4393000,23,b'\xc3\xb4',b'\xc6\xb7',0.0,0.0,0.0
4397208,23,b'\xc3\xb4',b'\xc3\xb5',0.0,0.0,0.0
4457188,23,b'\xc3\xb6',b'\xc3\xaa',0.0,0.0,0.0
4474902,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4478451,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4480821,23,b'\xc3\xb5',b'\xc3\xb4',0.0,0.0,0.0
4482675,23,b'\xc3\xb4',b'\xc6\xb7',0.0,0.0,0.0
4493747,23,b'\xc3\xb6',b'\xc3\xab',0.0,0.0,0.0
4495310,23,b'\xc3\xb5',b'\xc6\xb7',0.0,0.0,0.0
4499247,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
4506906,23,b'\xc6\x92',b'\xc5\xa6',0.0,0.0,0.0
4517870,23,b'\xc3\x9c',b'\xc5\xab',0.0,0.0,0.0
4518489,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
4533551,23,b'\xc3\xaa',b'\xc3\xab',0.0,0.0,0.0
4544653,23,b'\xc3\xb5',b'\xc3\xaa',0.0,0.0,0.0
4546478,23,b'\xc3\xa3',b'\xc6\x84',0.0,0.0,0.0
4557153,23,b'\xc6\xbb',b'\xc3\x9a',0.0,0.0,0.0
4557918,23,b'\xc3\x9c',b'\xc6\xb7',0.0,0.0,0.0
4560903,23,b'\xc6\x92',b'\xc3\x90',0.0,0.0,0.0
4565008,23,b'\xc2\xbf',b'\xc3\xaa',0.0,0.0,0.0
4566243,23,b'\xc3\xb6',b'\xc3\xab',0.0,0.0,0.0
4567840,23,b'\xc6\x98',b'\xc3\xaa',0.0,0.0,0.0
4569458,23,b'\xc3\xb4',b'\xc6\xb7',0.0,0.0,0.0
4571002,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
4581387,23,b'\xc3\xb6',b'\xc3\xb5',0.0,0.0,0.0
4583906,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
4589612,23,b'\xc3\xb5',b'\xc3\xaa',0.0,0.0,0.0
4598588,23,b'\xc3\x80',b'\xc3\x92',0.0,0.0,0.0
4599434,23,b'\xc6\x98',b'\xc3\xaa',0.0,0.0,0.0
4601407,23,b'\xc3\x9c',b'\xc5\xab',0.0,0.0,0.0
4602366,23,b'\xc3\xa3',b'',0.0,0.0,0.0
4604206,23,b'\xc3\xb5',b'\xc6\xb7',0.0,0.0,0.0
4606518,23,b'\xc3\xb6',b'\xc6\xb7',0.0,0.0,0.0
4606722,23,b'\xc3\xb4',b'\xc3\xb5',0.0,0.0,0.0
4607510,23,b'\xc6\x93',b'\xc3\xa3',0.0,0.0,0.0
4608716,23,b'\xc3\xb4',b'\xc3\xaa',0.0,0.0,0.0
4611018,23,b'\xc3\xac',b'\xc3\xaa',0.0,0.0,0.0
4612442,23,b'\xc3\xb5',b'\xc6\xb7',0.0,0.0,0.0
4613132,23,b'\xc3\xb4',b'\xc3\xaa',0.0,0.0,0.0
4617358,23,b'\xc3\x9c',b'\xc3\xaa',0.0,0.0,0.0
4619896,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
4621666,23,b'\xc3\xb6',b'\xc3\xaa',0.0,0.0,0.0
4639383,23,b'\xc3\xb5',b'\xc3\xaa',0.0,0.0,0.0
4640117,23,b'\xc3\xb5',b'\xc6\xb7',0.0,0.0,0.0
4641166,23,b'\xc3\xb4',b'\xc6\xb7',0.0,0.0,0.0
4648847,23,b'\xc6\xb8',b'\xc6\xb7',0.0,0.0,0.0
4651550,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
4653530,23,b'\xc5\xa4',b'\xc5\xab',0.0,0.0,0.0
4660602,23,b'\xc3\xb4',b'\xc6\xb7',0.0,0.0,0.0
4681467,23,b'\xc3\x9d',b'\xc3\x91',0.0,0.0,0.0
4691712,23,b'\xc3\xb5',b'\xc3\xb5',1.0,1.0,1.0
4692256,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
4693493,23,b'\xc3\xaf',b'\xc3\xab',0.0,0.0,0.0
4694875,23,b'\xc3\xb5',b'\xc3\xaa',0.0,0.0,0.0
4695582,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
4722030,23,b'\xc3\xb5',b'\xc5\xa1',0.0,0.0,0.0
4726584,23,b'\xc3\xb4',b'\xc3\xb5',0.0,0.0,0.0
4733021,23,b'\xc3\xb5',b'\xc6\xb7',0.0,0.0,0.0
4734496,23,b'\xc4\x8d',b'\xc3\x96',0.0,0.0,0.0
4747525,23,b'\xc3\xaa',b'\xc3\xaa',1.0,1.0,1.0
4762141,23,b'\xc3\xb5',b'\xc3\xb4',0.0,0.0,0.0
4769679,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4770968,23,b'\xc3\x96',b'\xc3\x96',1.0,1.0,1.0
4772933,23,b'\xc5\xab',b'\xc3\xa3',0.0,0.0,0.0
4774824,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4775758,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
4782403,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
4784091,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
4785864,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4804777,23,b'\xc3\xa8',b'\xc3\xab',0.0,0.0,0.0
4809047,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
4811268,23,b'\xc3\x8f',b'',0.0,0.0,0.0
4811353,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4812285,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
4818343,23,b'\xc3\x99',b'\xc5\xab',0.0,0.0,0.0
4819576,23,b'\xc3\x98',b'\xc6\xb3',0.0,0.0,0.0
4821209,23,b'\xc3\xb6',b'\xc3\xab',0.0,0.0,0.0
4824215,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4827106,23,b'\xc6\xba',b'\xc3\xb5',0.0,0.0,0.0
4828477,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
4829983,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4833387,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4834967,23,b'\xc3\x9c',b'\xc3\xab',0.0,0.0,0.0
4863262,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
4864598,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
4867412,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
4870609,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4873044,23,b'\xc6\x95',b'\xc3\xaa',0.0,0.0,0.0
4879346,23,b'\xc3\x99',b'\xc3\xab',0.0,0.0,0.0
4884917,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
4902429,23,b'\xc3\xa3',b'\xc3\xa3',1.0,1.0,1.0
4913143,23,b'\xc6\xb7',b'\xc3\xaa',0.0,0.0,0.0
4927964,23,b'\xc3\x98',b'\xc5\xab',0.0,0.0,0.0
4933123,23,b'\xc3\x99',b'\xc3\xab',0.0,0.0,0.0
4934754,23,b'\xc3\xa0',b'\xc6\x98',0.0,0.0,0.0
4945924,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
4949276,23,b'\xc5\xbd',b'\xc6\xb3',0.0,0.0,0.0
4958200,23,b'\xc3\x98',b'\xc6\xb3',0.0,0.0,0.0
4959649,23,b'\xc5\xae',b'\xc3\x91',0.0,0.0,0.0
4960526,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
4963153,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
4971943,23,b'\xc6\x99',b'\xc5\xab',0.0,0.0,0.0
4978339,23,b'\xc3\xa8',b'\xc3\xab',0.0,0.0,0.0
5016502,23,b'\xc6\x98',b'\xc3\xab',0.0,0.0,0.0
5019310,23,b'\xc3\xa3',b'\xc3\xaa',0.0,0.0,0.0
5020239,23,b'\xc6\xb7',b'\xc3\xaa',0.0,0.0,0.0
5025543,23,b'\xc3\xa3',b'\xc3\xaa',0.0,0.0,0.0
5028023,23,b'\xc5\xab',b'\xc3\x96',0.0,0.0,0.0
5028918,23,b'\xc6\x92',b'\xc5\xa4',0.0,0.0,0.0
5031265,23,b'\xc5\xbe',b'\xc3\xa3',0.0,0.0,0.0
5038333,23,b'\xc3\xa3',b'\xc3\xaa',0.0,0.0,0.0
5042955,23,b'\xc3\xa8',b'\xc3\xaa',0.0,0.0,0.0
5044673,23,b'\xc3\xa8',b'\xc3\xaa',0.0,0.0,0.0
5051625,23,b'\xc3\xaf',b'\xc3\xaa',0.0,0.0,0.0
5061832,23,b'\xc3\xaf',b'\xc3\xa3',0.0,0.0,0.0
5063668,23,b'\xc3\xaf',b'\xc3\xaa',0.0,0.0,0.0
5069099,23,b'\xc3\xa9',b'\xc3\xa3',0.0,0.0,0.0
5073249,23,b'\xc3\xaf',b'\xc3\xa3',0.0,0.0,0.0
5084537,23,b'\xc6\xb7',b'\xc3\xaa',0.0,0.0,0.0
5086175,23,b'\xc3\xaf',b'\xc6\xb7',0.0,0.0,0.0
5096732,23,b'\xc3\xb4',b'\xc5\x9e',0.0,0.0,0.0
5097876,23,b'\xc6\xb7',b'\xc3\xaa',0.0,0.0,0.0
5100952,23,b'\xc3\xaf',b'\xc3\xaa',0.0,0.0,0.0
5106291,23,b'\xc3\xa8',b'\xc5\xa4',0.0,0.0,0.0
5107387,23,b'\xc3\xa6',b'\xc3\xaa',0.0,0.0,0.0
5133260,23,b'\xc6\x97',b'\xc5\xa4',0.0,0.0,0.0
5138442,23,b'\xc6\xb7',b'\xc3\xaa',0.0,0.0,0.0
5141282,23,b'\xc3\x88',b'\xc3\xaa',0.0,0.0,0.0
5143670,23,b'\xc3\xa9',b'\xc3\xaa',0.0,0.0,0.0
5146211,23,b'\xc5\xae',b'\xc3\xaa',0.0,0.0,0.0
5148204,23,b'\xc3\x8e',b'\xc3\xaa',0.0,0.0,0.0
5173437,23,b'\xc3\xa1',b'\xc5\xa4',0.0,0.0,0.0
5177352,23,b'\xc3\xaf',b'\xc3\xaa',0.0,0.0,0.0
5186287,23,b'\xc6\x9a',b'\xc2\xbf',0.0,0.0,0.0
5202856,23,b'\xc3\xa1',b'\xc3\x96',0.0,0.0,0.0
5211612,23,b'\xc6\x99',b'\xc6\x98',0.0,0.0,0.0
5219461,23,b'\xc6\xb7',b'\xc6\x98',0.0,0.0,0.0
5220444,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
5235306,23,b'\xc3\xaf',b'\xc3\xab',0.0,0.0,0.0
5243074,23,b'\xc3\xaf',b'\xc3\xaa',0.0,0.0,0.0
5248926,23,b'\xc6\x99',b'\xc6\x95',0.0,0.0,0.0
5255269,23,b'\xc6\xb7',b'\xc3\xaa',0.0,0.0,0.0
5260926,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
5262289,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5264858,23,b'\xc6\xb7',b'\xc6\x98',0.0,0.0,0.0
5273430,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5275397,23,b'\xc3\x8e',b'\xc6\x98',0.0,0.0,0.0
5288872,23,b'\xc6\x9a',b'\xc6\xb3',0.0,0.0,0.0
5290260,23,b'\xc6\xa3',b'\xc3\x92',0.0,0.0,0.0
5295312,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5299703,23,b'\xc3\xa8',b'\xc3\xab',0.0,0.0,0.0
5300846,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
5301739,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5303092,23,b'\xc6\x9a',b'\xc3\xab',0.0,0.0,0.0
5313975,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5314766,23,b'\xc6\x98',b'\xc5\x81',0.0,0.0,0.0
5318961,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5320594,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5325670,23,b'\xc3\xa9',b'\xc3\x96',0.0,0.0,0.0
5327966,23,b'\xc6\x98',b'\xc3\xaa',0.0,0.0,0.0
5342369,23,b'\xc6\xb7',b'\xc3\xaa',0.0,0.0,0.0
5343209,23,b'\xc6\x9a',b'\xc3\xab',0.0,0.0,0.0
5359608,23,b'\xc3\xaf',b'\xc6\xb7',0.0,0.0,0.0
5367672,23,b'\xc6\x98',b'\xc6\xb3',0.0,0.0,0.0
5376987,23,b'\xc5\xa5',b'\xc3\xaa',0.0,0.0,0.0
5377651,23,b'\xc5\xb6',b'\xc3\x91',0.0,0.0,0.0
5712830,23,b'\xc3\xb6',b'\xc3\xaa',0.0,0.0,0.0
5736255,23,b'\xc6\x9a',b'\xc5\x9e',0.0,0.0,0.0
5736755,23,b'\xc6\x9a',b'\xc3\xab',0.0,0.0,0.0
5746246,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
5768313,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
5771438,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5772892,23,b'\xc3\x8e',b'\xc3\xab',0.0,0.0,0.0
5781959,23,b'\xc3\xb4',b'\xc3\xb4',1.0,1.0,1.0
5790328,23,b'\xc6\x9a',b'\xc3\xaa',0.0,0.0,0.0
5805909,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5808114,23,b'\xc3\xaf',b'\xc3\xab',0.0,0.0,0.0
5810626,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5817005,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5818846,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5829130,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5831246,23,b'\xc5\x83',b'\xc3\xaa',0.0,0.0,0.0
5838789,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
5841335,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
5843747,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5844473,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
5846992,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
5857296,23,b'\xc6\x9a',b'\xc3\xab',0.0,0.0,0.0
5874335,23,b'\xc6\x9a',b'\xc6\xb3',0.0,0.0,0.0
5875084,23,b'\xc6\xb7',b'',0.0,0.0,0.0
5888724,23,b'\xc6\x99',b'\xc5\xa4',0.0,0.0,0.0
5902127,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5906692,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5910758,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
5912784,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5913868,23,b'\xc6\x99',b'\xc6\x98',0.0,0.0,0.0
5927193,23,b'\xc3\xaf',b'\xc3\xa3',0.0,0.0,0.0
5951292,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
5952610,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5954716,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
5956048,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5959967,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5961714,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
5962738,23,b'\xc3\xa3',b'\xc3\xab',0.0,0.0,0.0
5965990,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
5968613,23,b'\xc3\xa8',b'\xc3\xaa',0.0,0.0,0.0
5970052,23,b'\xc3\xa9',b'\xc3\xaa',0.0,0.0,0.0
5978097,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
5984121,23,b'\xc7\xa2',b'\xc5\x9e',0.0,0.0,0.0
5990611,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
6008161,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
6009005,23,b'\xc3\xb4',b'\xc3\xaa',0.0,0.0,0.0
6009653,23,b'\xc6\x9c',b'\xc3\xab',0.0,0.0,0.0
6038724,23,b'\xc6\x9c',b'\xc5\xab',0.0,0.0,0.0
6105087,23,b'\xc5\xb4',b'\xc3\xaa',0.0,0.0,0.0
6105253,23,b'\xc6\xb7',b'\xc3\xaa',0.0,0.0,0.0
6105523,23,b'\xc3\x9d',b'\xc3\x91',0.0,0.0,0.0
6168136,23,b'\xc3\xb5',b'\xc3\xb5',1.0,1.0,1.0
6171838,23,b'\xc7\x9e',b'\xc3\xaa',0.0,0.0,0.0
6173903,23,b'\xc6\x9a',b'\xc3\xab',0.0,0.0,0.0
6189414,23,b'\xc3\xb6',b'\xc3\xaa',0.0,0.0,0.0
6196539,23,b'\xc3\xb5',b'\xc3\xaa',0.0,0.0,0.0
6196796,23,b'\xc5\xae',b'\xc3\xaa',0.0,0.0,0.0
6208711,23,b'\xc3\xbd',b'\xc3\xaa',0.0,0.0,0.0
6211217,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
6215562,23,b'\xc6\xa7',b'\xc3\xaa',0.0,0.0,0.0
6224787,23,b'\xc6\x9c',b'\xc3\x92',0.0,0.0,0.0
6230596,23,b'\xc3\xbd',b'\xc3\xaa',0.0,0.0,0.0
6234315,23,b'\xc3\xb5',b'\xc3\xaa',0.0,0.0,0.0
6241110,23,b'\xc3\xbd',b'\xc3\xaa',0.0,0.0,0.0
6250994,23,b'\xc6\xa1',b'\xc3\x91',0.0,0.0,0.0
6260081,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
6270958,23,b'\xc6\x92',b'\xc3\x96',0.0,0.0,0.0
6275723,23,b'\xc5\xbe',b'\xc3\xab',0.0,0.0,0.0
6277419,23,b'\xc3\xa9',b'\xc3\xa3',0.0,0.0,0.0
6279562,23,b'\xc3\xb5',b'\xc3\xb5',1.0,1.0,1.0
6289142,23,b'\xc5\xbf',b'\xc3\xaa',0.0,0.0,0.0
6296900,23,b'\xc3\xa1',b'\xc3\x96',0.0,0.0,0.0
6297689,23,b'\xc5\xbe',b'\xc3\xab',0.0,0.0,0.0
6316725,23,b'\xc3\x8d',b'\xc3\xaa',0.0,0.0,0.0
6329683,23,b'\xc3\xbd',b'\xc3\xaa',0.0,0.0,0.0
6364598,23,b'\xc6\x99',b'\xc5\xa5',0.0,0.0,0.0
6371605,23,b'\xc5\xbb',b'\xc3\xab',0.0,0.0,0.0
6380605,23,b'\xc3\xa9',b'\xc3\xa3',0.0,0.0,0.0
6434620,23,b'\xc3\xb4',b'\xc3\xaa',0.0,0.0,0.0
6434820,23,b'\xc3\xb5',b'\xc3\xaa',0.0,0.0,0.0
6436945,23,b'\xc6\x9a',b'\xc3\xaa',0.0,0.0,0.0
6441282,23,b'\xc3\xb4',b'\xc3\xaa',0.0,0.0,0.0
6442148,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
6444905,23,b'\xc5\x83',b'\xc3\xaa',0.0,0.0,0.0
6453499,23,b'\xc6\x9a',b'\xc3\x96',0.0,0.0,0.0
6465325,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
6479298,23,b'\xc5\x93',b'\xc3\xaa',0.0,0.0,0.0
6486839,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
6499483,23,b'\xc5\xae',b'\xc3\xab',0.0,0.0,0.0
6501345,23,b'\xc3\xbd',b'\xc3\xaa',0.0,0.0,0.0
6504010,23,b'\xc7\xbc',b'\xc3\xaa',0.0,0.0,0.0
6518750,23,b'\xc6\xb7',b'\xc3\x9a',0.0,0.0,0.0
6526551,23,b'\xc3\xb4',b'\xc3\xaa',0.0,0.0,0.0
6543942,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
6544807,23,b'\xc5\xaf',b'\xc3\x91',0.0,0.0,0.0
6545518,23,b'\xc3\xa8',b'\xc3\xaa',0.0,0.0,0.0
6574954,23,b'\xc3\xb5',b'\xc5\x85',0.0,0.0,0.0
6618380,23,b'\xc3\xbd',b'\xc3\xaa',0.0,0.0,0.0
6641576,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
6656063,23,b'\xc5\xb5',b'\xc3\xaa',0.0,0.0,0.0
6663791,23,b'\xc3\xaf',b'\xc3\xaa',0.0,0.0,0.0
6672485,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
6683602,23,b'\xc6\xb7',b'\xc6\xb7',1.0,1.0,1.0
6705233,23,b'\xc3\xa9',b'\xc3\xaa',0.0,0.0,0.0
6718840,23,b'\xc3\xb5',b'\xc3\xb5',1.0,1.0,1.0
6728358,23,b'\xc3\xaf',b'\xc3\xaa',0.0,0.0,0.0
6743180,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
6745647,23,b'\xc3\xb4',b'\xc3\xaa',0.0,0.0,0.0
6757275,23,b'\xc3\xb6',b'\xc3\xab',0.0,0.0,0.0
6799546,23,b'\xc3\xa1',b'\xc3\xa3',0.0,0.0,0.0
6824316,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
6853077,23,b'\xc3\xa9',b'\xc3\xa3',0.0,0.0,0.0
6888280,23,b'\xc6\xb7',b'\xc3\xab',0.0,0.0,0.0
6903505,23,b'\xc6\x98',b'\xc3\xab',0.0,0.0,0.0
6934897,23,b'\xc3\xb4',b'\xc3\xab',0.0,0.0,0.0
6941059,23,b'\xc3\xb5',b'\xc3\xab',0.0,0.0,0.0
6942918,23,b'\xc3\xa1',b'\xc3\x96',0.0,0.0,0.0
6943694,23,b'\xc3\xa9',b'\xc3\xab',0.0,0.0,0.0
